date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:21:50	23278/23278	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-02-09-desktop-v0.11.0/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-02-09-desktop-v0.11.0/index.html	(from https://obsidian.md/roadmap/)
22:21:51	23451/23451	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-02-01-desktop-v0.10.12/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-02-01-desktop-v0.10.12/index.html	(from https://obsidian.md/roadmap/)
22:21:51	22203/22203	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-01-19-desktop-v0.10.9/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-01-19-desktop-v0.10.9/index.html	(from https://obsidian.md/roadmap/)
22:21:51	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:51%20GMT	https://obsidian.md/changelog/2020-11-03-desktop-v0.9.11	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-11-03-desktop-v0.9.7b.delayed	(from https://obsidian.md/roadmap/)
22:21:51	22533/22533	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2021-01-11-desktop-v0.10.8/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2021-01-11-desktop-v0.10.8/index.html	(from https://obsidian.md/roadmap/)
22:21:51	23413/23413	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-12-29-desktop-v0.10.3/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-12-29-desktop-v0.10.3/index.html	(from https://obsidian.md/roadmap/)
22:21:52	23078/23078	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-12-21-desktop-v0.10.2/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-12-21-desktop-v0.10.2/index.html	(from https://obsidian.md/roadmap/)
22:21:52	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:52%20GMT	https://obsidian.md/changelog/2020-10-26-desktop-v0.9.7	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-10-26-desktop-v0.9.7	(from https://obsidian.md/roadmap/)
22:21:52	22467/22467	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-12-07-desktop-v0.9.21/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-12-07-desktop-v0.9.21/index.html	(from https://obsidian.md/roadmap/)
22:21:52	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:52%20GMT	https://obsidian.md/changelog/2020-10-19-desktop-v0.9.5	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-10-19-desktop-v0.9.5	(from https://obsidian.md/roadmap/)
22:21:52	23050/23050	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-11-25-desktop-v0.9.18/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-11-25-desktop-v0.9.18/index.html	(from https://obsidian.md/roadmap/)
22:21:52	22368/22368	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-11-19-desktop-v0.9.16/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-11-19-desktop-v0.9.16/index.html	(from https://obsidian.md/roadmap/)
22:21:52	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:53%20GMT	https://obsidian.md/changelog/2020-10-05-desktop-v0.9.3	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-10-05-desktop-v0.9.3	(from https://obsidian.md/roadmap/)
22:21:53	21384/21384	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-11-03-desktop-v0.9.11/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-11-03-desktop-v0.9.11/index.html	(from https://obsidian.md/roadmap/)
22:21:53	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:53%20GMT	https://obsidian.md/changelog/2020-09-30-desktop-v0.9.2	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-09-30-desktop-v0.9.2	(from https://obsidian.md/roadmap/)
22:21:53	22153/22153	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-10-26-desktop-v0.9.7/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-10-26-desktop-v0.9.7/index.html	(from https://obsidian.md/roadmap/)
22:21:53	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:54%20GMT	https://obsidian.md/changelog/2020-09-21-desktop-v0.9.0	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-09-21-desktop-v0.9.0	(from https://obsidian.md/roadmap/)
22:21:53	22733/22733	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-10-19-desktop-v0.9.5/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-10-19-desktop-v0.9.5/index.html	(from https://obsidian.md/roadmap/)
22:21:53	21665/21665	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-10-05-desktop-v0.9.3/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-10-05-desktop-v0.9.3/index.html	(from https://obsidian.md/roadmap/)
22:21:54	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:54%20GMT	https://obsidian.md/changelog/2020-09-14-desktop-v0.8.15	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-09-14-desktop-v0.8.15	(from https://obsidian.md/roadmap/)
22:21:54	22411/22411	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-09-30-desktop-v0.9.2/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-09-30-desktop-v0.9.2/index.html	(from https://obsidian.md/roadmap/)
22:21:54	25394/25394	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-09-21-desktop-v0.9.0/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-09-21-desktop-v0.9.0/index.html	(from https://obsidian.md/roadmap/)
22:21:54	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:55%20GMT	https://obsidian.md/changelog/2020-09-07-desktop-v0.8.13	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-09-07-desktop-v0.8.13	(from https://obsidian.md/roadmap/)
22:21:54	23074/23074	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-09-14-desktop-v0.8.15/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-09-14-desktop-v0.8.15/index.html	(from https://obsidian.md/roadmap/)
22:21:54	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:55%20GMT	https://obsidian.md/changelog/2020-08-21-desktop-v0.8.5	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-08-21-desktop-v0.8.5	(from https://obsidian.md/roadmap/)
22:21:55	22627/22627	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-09-07-desktop-v0.8.13/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-09-07-desktop-v0.8.13/index.html	(from https://obsidian.md/roadmap/)
22:21:55	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:55%20GMT	https://obsidian.md/changelog/2020-08-10-desktop-v0.8.3	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-08-10-desktop-v0.8.3	(from https://obsidian.md/roadmap/)
22:21:55	23042/23042	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-08-21-desktop-v0.8.5/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-08-21-desktop-v0.8.5/index.html	(from https://obsidian.md/roadmap/)
22:21:55	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:56%20GMT	https://obsidian.md/changelog/2020-07-21-desktop-v0.8.1	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-07-21-desktop-v0.8.1	(from https://obsidian.md/roadmap/)
22:21:55	22663/22663	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-08-10-desktop-v0.8.3/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-08-10-desktop-v0.8.3/index.html	(from https://obsidian.md/roadmap/)
22:21:56	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:56%20GMT	https://obsidian.md/changelog/2020-07-14-desktop-v0.8.0	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-07-14-desktop-v0.8.0	(from https://obsidian.md/roadmap/)
22:21:56	23619/23619	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-07-21-desktop-v0.8.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-07-21-desktop-v0.8.1/index.html	(from https://obsidian.md/roadmap/)
22:21:56	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:56%20GMT	https://obsidian.md/changelog/2020-07-02-desktop-v0.7.6	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-07-02-desktop-v0.7.6	(from https://obsidian.md/roadmap/)
22:21:56	24062/24062	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-07-14-desktop-v0.8.0/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-07-14-desktop-v0.8.0/index.html	(from https://obsidian.md/roadmap/)
22:21:56	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:57%20GMT	https://obsidian.md/changelog/2020-06-20-desktop-v0.7.4	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-06-20-desktop-v0.7.4	(from https://obsidian.md/roadmap/)
22:21:56	22423/22423	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-07-02-desktop-v0.7.6/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-07-02-desktop-v0.7.6/index.html	(from https://obsidian.md/roadmap/)
22:21:57	22544/22544	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-06-20-desktop-v0.7.4/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-06-20-desktop-v0.7.4/index.html	(from https://obsidian.md/roadmap/)
22:21:57	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:57%20GMT	https://obsidian.md/changelog/2020-05-29-desktop-v0.6.5	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-29-desktop-v0.6.5	(from https://obsidian.md/roadmap/)
22:21:57	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:58%20GMT	https://obsidian.md/changelog/2020-05-24-desktop-v0.6.3	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-24-desktop-v0.6.3	(from https://obsidian.md/roadmap/)
22:21:57	23728/23728	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-05-29-desktop-v0.6.5/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-29-desktop-v0.6.5/index.html	(from https://obsidian.md/roadmap/)
22:21:57	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:58%20GMT	https://obsidian.md/changelog/2020-05-18-desktop-v0.6.0	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-18-desktop-v0.6.0	(from https://obsidian.md/roadmap/)
22:21:57	21264/21264	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-05-24-desktop-v0.6.3/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-24-desktop-v0.6.3/index.html	(from https://obsidian.md/roadmap/)
22:21:58	17728/17728	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2014:21:58%20GMT	https://obsidian.md/roadmap/changelog/2020-05-18-desktop-v0.6.0	C:/My%20Websites/cyberdeep_web/obsidian.md/roadmap/changelog/2020-05-18-desktop-v0.6.0	(from https://obsidian.md/roadmap/)
22:21:58	23156/23156	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-05-18-desktop-v0.6.0/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-18-desktop-v0.6.0/index.html	(from https://obsidian.md/roadmap/)
22:21:58	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:58%20GMT	https://obsidian.md/changelog/2020-05-15-desktop-v0.5.2	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-15-desktop-v0.5.2	(from https://obsidian.md/roadmap/)
22:21:58	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:59%20GMT	https://obsidian.md/changelog/2020-05-13-desktop-v0.5.1	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-13-desktop-v0.5.1	(from https://obsidian.md/roadmap/)
22:21:58	21601/21601	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-05-15-desktop-v0.5.2/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-15-desktop-v0.5.2/index.html	(from https://obsidian.md/roadmap/)
22:21:59	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:59%20GMT	https://obsidian.md/changelog/2020-05-10-desktop-v0.5.0	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-10-desktop-v0.5.0	(from https://obsidian.md/roadmap/)
22:21:59	22701/22701	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-05-13-desktop-v0.5.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-13-desktop-v0.5.1/index.html	(from https://obsidian.md/roadmap/)
22:21:59	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:21:59%20GMT	https://obsidian.md/changelog/2020-05-10-desktop-v0.5.0	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-10-desktop-v0.5.0	(from https://obsidian.md/roadmap/)
22:21:59	23605/23605	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-05-10-desktop-v0.5.0/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-10-desktop-v0.5.0/index.html	(from https://obsidian.md/roadmap/)
22:21:59	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:22:00%20GMT	https://obsidian.md/changelog/2020-05-10-desktop-v0.5.0	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-10-desktop-v0.5.0	(from https://obsidian.md/roadmap/)
22:21:59	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:22:00%20GMT	https://obsidian.md/changelog/2020-05-10-desktop-v0.5.0	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-10-desktop-v0.5.0	(from https://obsidian.md/roadmap/)
22:22:00	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:22:00%20GMT	https://obsidian.md/changelog/2020-05-10-desktop-v0.5.0	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-10-desktop-v0.5.0	(from https://obsidian.md/roadmap/)
22:22:00	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:22:00%20GMT	https://obsidian.md/changelog/2020-05-10-desktop-v0.5.0	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-10-desktop-v0.5.0	(from https://obsidian.md/roadmap/)
22:22:00	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:22:01%20GMT	https://obsidian.md/changelog/2020-05-10-desktop-v0.5.0	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-10-desktop-v0.5.0	(from https://obsidian.md/roadmap/)
22:22:00	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:22:01%20GMT	https://obsidian.md/changelog/2020-05-10-desktop-v0.5.0	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-05-10-desktop-v0.5.0	(from https://obsidian.md/roadmap/)
22:22:01	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:22:01%20GMT	https://obsidian.md/changelog/2020-04-27-desktop-v0.4.0	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-04-27-desktop-v0.4.0	(from https://obsidian.md/roadmap/)
22:22:01	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:22:02%20GMT	https://obsidian.md/changelog/2020-04-21-desktop-v0.3.0	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-04-21-desktop-v0.3.0	(from https://obsidian.md/roadmap/)
22:22:01	22114/22114	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-04-27-desktop-v0.4.0/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-04-27-desktop-v0.4.0/index.html	(from https://obsidian.md/roadmap/)
22:22:01	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:22:02%20GMT	https://obsidian.md/changelog/2020-04-13-desktop-v0.2.0	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-04-13-desktop-v0.2.0	(from https://obsidian.md/roadmap/)
22:22:01	21226/21226	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-04-21-desktop-v0.3.0/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-04-21-desktop-v0.3.0/index.html	(from https://obsidian.md/roadmap/)
22:22:02	20944/20944	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-04-13-desktop-v0.2.0/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-04-13-desktop-v0.2.0/index.html	(from https://obsidian.md/roadmap/)
22:22:02	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:22:02%20GMT	https://obsidian.md/changelog/2020-04-10-desktop-v0.1.0	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-04-10-desktop-v0.1.0	(from https://obsidian.md/roadmap/)
22:22:02	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:22:03%20GMT	https://obsidian.md/changelog/2020-04-05-desktop-v0.0.3	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-04-05-desktop-v0.0.3	(from https://obsidian.md/roadmap/)
22:22:02	21389/21389	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-04-10-desktop-v0.1.0/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-04-10-desktop-v0.1.0/index.html	(from https://obsidian.md/roadmap/)
22:22:03	162/162	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Oct%202024%2014:22:03%20GMT	https://obsidian.md/changelog/2020-04-02-desktop-v0.0.2	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-04-02-desktop-v0.0.2	(from https://obsidian.md/roadmap/)
22:22:03	21056/21056	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-04-05-desktop-v0.0.3/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-04-05-desktop-v0.0.3/index.html	(from https://obsidian.md/roadmap/)
22:22:03	20227/20227	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-03-30-desktop-v0.0.1/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-03-30-desktop-v0.0.1/index.html	(from https://obsidian.md/roadmap/)
22:22:03	21251/21251	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2017:57:09%20GMT	https://obsidian.md/changelog/2020-04-02-desktop-v0.0.2/	C:/My%20Websites/cyberdeep_web/obsidian.md/changelog/2020-04-02-desktop-v0.0.2/index.html	(from https://obsidian.md/roadmap/)
22:22:03	231600/231600	---M--	200	added ('OK')	image/jpeg	etag:%22670966f5-388b0%22	https://obsidian.md/images/softwear/softwear.jpg	C:/My%20Websites/cyberdeep_web/obsidian.md/images/softwear/softwear.jpg	(from https://obsidian.md/softwear)
22:22:04	271471/271471	---M--	200	added ('OK')	image/jpeg	etag:%22670966f5-4246f%22	https://obsidian.md/images/softwear/obsidian-tee-closeup.jpg	C:/My%20Websites/cyberdeep_web/obsidian.md/images/softwear/obsidian-tee-closeup.jpg	(from https://obsidian.md/softwear)
22:22:04	81117/81117	---M--	200	added ('OK')	image/jpeg	etag:%22670966f5-13cdd%22	https://obsidian.md/images/softwear/obsidian-tee.jpg	C:/My%20Websites/cyberdeep_web/obsidian.md/images/softwear/obsidian-tee.jpg	(from https://obsidian.md/softwear)
22:22:05	326089/326089	---M--	200	added ('OK')	image/jpeg	etag:%22670966f5-4f9c9%22	https://obsidian.md/images/softwear/obsidian-crewneck-closeup.jpg	C:/My%20Websites/cyberdeep_web/obsidian.md/images/softwear/obsidian-crewneck-closeup.jpg	(from https://obsidian.md/softwear)
22:22:05	84504/84504	---M--	200	added ('OK')	image/jpeg	etag:%22670966f5-14a18%22	https://obsidian.md/images/softwear/obsidian-crewneck.jpg	C:/My%20Websites/cyberdeep_web/obsidian.md/images/softwear/obsidian-crewneck.jpg	(from https://obsidian.md/softwear)
22:22:06	147962/147962	---M--	200	added ('OK')	image/jpeg	etag:%22670966f5-241fa%22	https://obsidian.md/images/softwear/obsidian-black-cap-closeup.jpg	C:/My%20Websites/cyberdeep_web/obsidian.md/images/softwear/obsidian-black-cap-closeup.jpg	(from https://obsidian.md/softwear)
22:22:06	83394/83394	---M--	200	added ('OK')	image/jpeg	etag:%22670966f5-145c2%22	https://obsidian.md/images/softwear/obsidian-black-cap.jpg	C:/My%20Websites/cyberdeep_web/obsidian.md/images/softwear/obsidian-black-cap.jpg	(from https://obsidian.md/softwear)
22:22:07	57920/57920	---M--	200	added ('OK')	image/jpeg	etag:%22670966f5-e240%22	https://obsidian.md/images/softwear/obsidian-pins.jpg	C:/My%20Websites/cyberdeep_web/obsidian.md/images/softwear/obsidian-pins.jpg	(from https://obsidian.md/softwear)
22:22:07	141622/141622	---M--	200	added ('OK')	image/jpeg	etag:%22670966f5-22936%22	https://obsidian.md/images/softwear/obsidian-patches.jpg	C:/My%20Websites/cyberdeep_web/obsidian.md/images/softwear/obsidian-patches.jpg	(from https://obsidian.md/softwear)
22:22:08	21260/21260	---M--	200	added ('OK')	image/png	etag:%22670966f5-530c%22	https://obsidian.md/images/softwear/obsidian-stickers-purple.png	C:/My%20Websites/cyberdeep_web/obsidian.md/images/softwear/obsidian-stickers-purple.png	(from https://obsidian.md/softwear)
22:22:08	56856/56856	---M--	200	added ('OK')	image/png	etag:%22670966f5-de18%22	https://obsidian.md/images/softwear/obsidian-transfers.png	C:/My%20Websites/cyberdeep_web/obsidian.md/images/softwear/obsidian-transfers.png	(from https://obsidian.md/softwear)
22:22:14	2601027/2601027	---M--	200	added ('OK')	image/png	etag:%22670966f5-27b043%22	https://obsidian.md/images/canvas/obsidian-canvas-cookies.png	C:/My%20Websites/cyberdeep_web/obsidian.md/images/canvas/obsidian-canvas-cookies.png	(from https://obsidian.md/canvas)
22:22:14	1817561/1817561	---M--	200	added ('OK')	image/png	etag:%22670966f5-1bbbd9%22	https://obsidian.md/images/canvas/canvas-hero.png	C:/My%20Websites/cyberdeep_web/obsidian.md/images/canvas/canvas-hero.png	(from https://obsidian.md/canvas)
22:22:14	36492/36492	---M--	200	added ('OK')	video/mp4	etag:%22670966f5-8e8c%22	https://obsidian.md/videos/01-create-canvas-from-ribbon.mp4	C:/My%20Websites/cyberdeep_web/obsidian.md/videos/01-create-canvas-from-ribbon.mp4	(from https://obsidian.md/canvas)
22:22:16	557604/557604	---M--	200	added ('OK')	image/png	etag:%22670966f5-88224%22	https://obsidian.md/images/screenshot-tablet-1.png	C:/My%20Websites/cyberdeep_web/obsidian.md/images/screenshot-tablet-1.png	(from https://obsidian.md/mobile)
22:22:18	2324223/2324223	---M--	200	added ('OK')	image/png	etag:%22670966f5-2376ff%22	https://obsidian.md/images/canvas/demo-help-vault.png	C:/My%20Websites/cyberdeep_web/obsidian.md/images/canvas/demo-help-vault.png	(from https://obsidian.md/canvas)
22:22:18	878968/878968	---M--	200	added ('OK')	image/png	etag:%22670966f5-d6978%22	https://obsidian.md/images/screenshot-tablet-3.png	C:/My%20Websites/cyberdeep_web/obsidian.md/images/screenshot-tablet-3.png	(from https://obsidian.md/mobile)
22:22:18	572583/572583	---M--	200	added ('OK')	image/png	etag:%22670966f5-8bca7%22	https://obsidian.md/images/screenshot-tablet-4.png	C:/My%20Websites/cyberdeep_web/obsidian.md/images/screenshot-tablet-4.png	(from https://obsidian.md/mobile)
